barrio,precio,hab,baño,aseo,superficie,fecha_constr,planta,lavadero,trastero,terraza,calefaccion,parking,acc,ascensor,lat,lon,url,text
Dreta de l´Eixample,1.600 €,2 habitaciones,1 Baño,,Superficie 70 m,Año construcción 2009,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3911000","VGPSLon\"":2.1688500",https://www.habitaclia.com/alquiler-piso-amueblado_en_pau_claris_con_piscina_dreta_de_l_eixample-barcelona-i4737003787266.htm?pag=60&f=&from=list&lo=55," Muy cerca de Plaça Catalunya y Passeig de Gracia encontramos este bonito piso de 70m². La zona de día consta de un amplio y luminoso salón-comedor con grandes ventanales y vistas a la calle  y una cocina americana totalmente equipada. La zona de noche tiene dos dormitorios dobles y un baño completo. La vivienda cuenta además con aire acondicionado, calefacción por aire y placas solares El piso está totalmente amueblado y la finca dispone de una magnifica piscina con fabulosas vistas a la ciudad, zona de relax, un pequeño gimnasio comunitario, ascensor y servicio de conserjería. Disponibilidad inmediata Contrato de 11 meses. "
Dreta de l´Eixample,6.998 €,3 habitaciones,2 Baños,,Superficie 130 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3898254","VGPSLon\"":2.1658429",https://www.habitaclia.com/alquiler-apartamento-espectacular_piso_modernista_en_plena_rambla_catalunya_dreta_de_l_eixample-barcelona-i30466000007544.htm?pag=57&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Situado en la hermosa Rambla de Catalunya, a poca distancia de las principales atracciones de la ciudad. El apartamento fue renovado mezclando los detalles modernistas originales de la casa con las tendencias chic actuales. Cuenta con habitaciones muy amplias y varios balcones con vistas a la ciudad. Está completamente equipado incluyendo aire acondicionado y conexión a internet WiFi. El tamaño del piso es de 130 m², con tres habitaciones para un máximo de seis personas.

El apartamento se compone de:
– Dormitorio principal con una cama doble grande, un vestidor y un baño con una ducha doble (¡con vistas a la ciudad!).
– Dos habitaciones con dos camas individuales cada una.
– Baño completo con bañera
– Cocina súper elegante totalmente equipada con horno, microondas, nevera, cafetera, lavavajillas y todo lo que pueda necesitar durante su estancia.
– Sala de estar enorme y elegante con sofá chester, sillón, computadora i-Mac, biblioteca…
– Mini cine para ver películas al final del día.
– Cuartillo con lavadora y secadora.

Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,6.000 €,3 habitaciones,2 Baños,,Superficie 85 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3962877","VGPSLon\"":2.1685490",https://www.habitaclia.com/alquiler-apartamento-lujoso_de_tres_dormitorios_sin_esfuerzo_cerca_del_pa_dreta_de_l_eixample-barcelona-i30466000006465.htm?pag=61&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Viva como un local en el distrito más elegante de Barcelona al alquilar esta casa de lujo de tres dormitorios y dos baños, a unas cuadras del Passeig de Gracia. Con una terraza en la azotea bañada por el sol y una ubicación súper céntrica en Dreta de l'Eixample.

Este es un moderno apartamento de tres habitaciones con espacio para hasta 8 personas. Completamente renovado con acabados de alta calidad, esto es como entrar en su nuevo hogar por primera vez.

Suelos y baño de mármol, mobiliario moderno y vistas al Mercado de la Concepción que se construyó en 1888 en el centro del Eixample de Barcelona, entre las calles de Aragó, València, Bruc y Girona.
Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,1.600 €,3 habitaciones,2 Baños,,Superficie 133 m,,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3943700","VGPSLon\"":2.1657200",https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_dreta_de_l_eixample-barcelona-i8084000000200.htm?pag=60&f=&from=list&lo=55," Se alquila piso céntrica calle Valencia a tan sólo 50m del Passeig de Gràcia, la calle con más prestigio de Barcelona, con una superficie 133m2, 3 habitaciones(2 dobles y 1 individual), 2 baños, calefacción y aire acondicionado en el comedor, amplio salón/comedor con chimenea y mueble a medida con mucha luz, cocina grande totalmente equipada, vista a la calle y al patio de manzana. Suelos de gres. Servicio de portería. Un piso ideal al centro de Barcelona. Para más información o visita LLAMENOS! Sansserveis buscamos soluciones a sus dudas inmobiliarias"
Dreta de l´Eixample,800 €,,1 Baño,,Superficie 47 m,,Planta número 1,,,,Calefacción ,,Aire acondicionado ,Sin ascensor,"VGPSLat\"":41.3879170","VGPSLon\"":2.1699187",https://www.habitaclia.com/alquiler-piso-dreta_de_l_eixample-barcelona-i29477004137864.htm?pag=61&f=&from=list&lo=55," Piso para entrar a vivir con perfecta distribución ya que todos los metros son aprovechables. Se compone de un dormitorio de matrimonio independiente y exterior, cocina y salón comedor en único ambiente que dan a la calle, baño completo con plato de ducha y cuarto de plancha. Dispone de calefacción y aire acondicionado. Ubicado en finca modernista. La vivienda se destaca por los elementos clásicos de los edificio de la época. Tanto por los suelos de mosaico hidráulico como los techos altos y artesanados. De este ultimo, también se podría recuperar la bóveda catalana. Zona única y prestigiosa ubicada al lado de Paseo de Gracia y cerca de Plaza Cataluña, rodeada de todos los servicios y transportes. Indice medio alquiler: 21,24€/m² Atendemos solamente por  al por llamada al "
Dreta de l´Eixample,2.196 €,2 habitaciones,3 Baños,,Superficie 115 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3936716","VGPSLon\"":2.1745376",https://www.habitaclia.com/alquiler-apartamento-moderno_y_espacioso_con_balcon_dreta_de_l_eixample-barcelona-i30466000007957.htm?pag=61&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Dentro del apartamento dispone de las más modernas instalaciones. Está en el segundo piso. Tiene aire acondicionado en el salón y calefacción en todo el inmueble. El salón es muy espacioso y está hecho de piedra. Tiene una altura de 3 metros, con lo que usted se sentirá como dentro de un loft, ya que entra mucha luz natural. Esta sala consiste de una mesa para 6 personas, un gran sofá y cómodas butacas.

Hay tres balcones desde los cuales se observa toda la calle. A pesar de eso, cuando se cierran las ventanas, no pasa ningún ruido.

El apartamento ha sido decorado con muebles vintage que le dan al apartamento un aspect creativo y ecléctico. El piso dispone de Wi-Fi.

La moderna cocina tiene todo lo que necesite, además de secador de pelo y lavadora.

El baño dispone de ducha, WC y dos lavamanos.

La habitación está separada del salón por una gran puerta corredera, que cuando se deja abierta se aumenta la sensación de espaciosidad en el apartamento. Hay una cama doble de medidas 160 x 190 y armarios empotrados a la pared. También hay una butaca de los años 70 en la que relajarse.

El apartamento es perfecto para 4, pero también hay un sofa-cama que se puede usar para llegar a un máximo de 6.

*Para estancias más largas de tres meses, el depósito aumenta de 2500 a 5000. 
Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,5.000 €,,1 Baño,,Superficie 45 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3962877","VGPSLon\"":2.1685490",https://www.habitaclia.com/alquiler-apartamento-moderno_y_luminoso_de_1_dormitorio_cerca_del_paseo_d_dreta_de_l_eixample-barcelona-i30466000006116.htm?pag=60&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Vive como un local en el distrito más elegante de Barcelona cuando alquiles esta lujosa casa de un dormitorio y baño sin esfuerzo, a pocas cuadras del Passeig de Gracia. Con un solárium en la terraza y la ubicación súper central de Dreta de l'Eixample, el apartamento es tu hogar moderno lejos de casa.

El apartamento tiene una sala de estar con sofá, TV de pantalla plana vía satélite y reproductor de DVD. La cocina está equipada con horno, microondas y cafetera. El baño incluye secador de pelo.

Incluye conexión Wi-Fi gratuita y aire acondicionado.
Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,3.000 €,3 habitaciones,2 Baños,,Superficie 140 m,,Planta número 1,Lavadero ,,,Sin calefacción,,Aire acondicionado ,Ascensor ,,,https://www.habitaclia.com/alquiler-apartamento-precioso_contemporaneo_de_3_dormito_dreta_de_l_eixample-barcelona-i30785000000591.htm?pag=61&f=&from=list&lo=55," DISPONIBLE PARA ALQUILERES MONTLY ENTRE 2 Y 11 MESES Y ALQUILER A LARGO PLAZO ENTRE 1 Y 5 AÑOS!   Este apartamento totalmente amueblado y listo para entrar a vivir en 3 dormitorios y 2 baños con plaza de garaje y servicio de conserjería incluido es perfecto para una pequeña familia. Equipado con aire acondicionado, calefacción, lavadora / secadora, armarios empotrados y un balcón, así como una cocina / comedor independiente el apartamento ofrece el espacio perfecto para entretener a los huéspedes.   Situado en el prestigioso barrio del Eixample Dreta, este apartamento no podría tener una mejor ubicación que el triángulo dorado de Barcelona. Con innumerables opciones para actividades culturales, tiendas, bares y restaurantes, el inquilino será mimado para su elección.   Precio: 3.000 €/mes + depósito de alquiler de 2 meses + tarifa de servicio de 1 mes (+IVA 21%)*   *La tarifa de servicio es e...
Barcelona"
Dreta de l´Eixample,1.300 €,,1 Baño,,Superficie 55 m,,,Lavadero ,,,Calefacción ,Plaza parking ,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3911300","VGPSLon\"":2.1690400",https://www.habitaclia.com/alquiler-piso-apartamento_soleado_y_totalmente_amueblado_en_el_centro_de_barce_calle_de_pau_claris_99_dreta_de_l_e-barcelona-i29874000000013.htm?pag=61&f=&from=list&lo=55," SOMOS LA PROPIEDAD (NO HAY COSTE DE AGENCIA) DISPONIBLE EL 15 DE JULIO DE 2021 Este maravilloso apartamento soleado y totalmente amueblado se encuentra tan solo a una manzana de la famosa calle Paseo de Gracia y Rambla Catalunya. Dispone de 1 habitación doble, 1 baño, sala de estar y balcón. Además, está totalmente equipado, pues dispone de todo tipo de electrodomésticos (cafetera, nevera, horno, microondas tostadora de pan, licuadora, lavavajillas, secadora, lavadora, exprimidor, tabla de planchar y plancha, etc), además de utensilios (platos, cubiertos, vasos, sartenes y ollas, trapos, etc).  Aire acondicionado y calefacción. El edificio cuenta con una preciosa zona ajardinada y piscina en la azotea.  El edificio es bioclimático y cuenta con la mejor eficiencia energética. Servicios de conserjería, piscina y parking (a negociar precio) en el mismo edificio. Gastos: 300€ / mes.150€ de ellos son los suministros: incluyen luz, agua fría y caliente, aire frío y caliente y el propio contrato de wifi para el piso. Los otros 150€ corresponden al mantenimiento del edificio, que es bioclimático (uno de los pocos en Barcelona), lo cual significa que la energía se alimenta de las placas solares y por ello tiene también un certificado de eficiencia energética A Total superficie construida: 55m2."
Dreta de l´Eixample,1.800 €,3 habitaciones,2 Baños,,Superficie 110 m,,Planta número 2,,,Terraza 10 m,Calefacción ,Sin plaza parking,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3887257","VGPSLon\"":2.1703939",https://www.habitaclia.com/alquiler-piso-precioso_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i4837003690866.htm?pag=61&f=&from=list&lo=55," Precioso piso en el corazón de Barcelona. En pleno del emblemático Paseo de Gracia. A 5 minutos de Plaza Catalunya andando y a 3 de la casa Batlló. Una ubicación inmejorable.  Situado en una finca modernista con todas las comodidades.  110 m2 de vivienda muy bien distribuida y totalmente amueblada. Lista para entrar a vivir. 3 habitaciones: La principal muy amplia en suite, una segunda también muy amplia, con armarios empotrados y una tercera individual. 2 baños completos con bañera. Salón comedor con dos ambientes distintos. Muy acogedor, con salida a un balcón. Grandes ventanales y muy luminoso. Cocina office muy espaciosa con todos los electrodomésticos de alta gama. ¡No lo dudes y ven a visitarlo sin compromiso!"
Dreta de l´Eixample,3.500 €,,3 Baños,,Superficie 260 m,Año construcción 1948,,Lavadero ,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3924180","VGPSLon\"":2.1741060",https://www.habitaclia.com/alquiler-apartamento-amplio_piso_con_terraza_privada_dreta_de_l_eixample-barcelona-i8166003780047.htm?pag=61&f=&from=list&lo=55," Piso estancia temporal 3-11 meses  Este luminoso y elegante piso forma parte de una Gran Rehabilitación integral en una magnifica finca regia situada en Gran Vía de les Corts Catalanes entre calle Giron y Bailen cuya fachada ha sido recuperada con nueva carpintería manteniendo la esencia de la arquitectura de la época.  Cuenta con ventanas de  doble cristal para aislar el  de ruido Debido a su ubicación lo hace  aun mas exclusivo, armarios empotrados y tres baños completos y amplios, un salón comedor con ventanales con vista a la terraza y su decoración sutil y exquisita que hace nuestra estancia mas agradable, y nos invita a disfrutar los momentos que nos hacen sentir en nuestro hogar. Una cocina completamente equipada con cada detalle para elaborar nuestros platos. En armonía con con el piso, encontramos su encantadora terraza que hace de este lugar  un espacio  más acogedor y muy soleado. Cuenta con wifi y fibra también alarma de seguridad
Ubicada en una de las mejores zonas del Eixample Dereta y rodeada, de restaurantes, cafeterías, museos, escuelas, universidad, hoteles , grandes comercios y muy b bien comunicado a pocos metros de la emblemática Plaza Cataluña"
Dreta de l´Eixample,1.900 €,,1 Baño,,Superficie 45 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3965399","VGPSLon\"":2.1618997",https://www.habitaclia.com/alquiler-apartamento-pau_claris_2_pax_dreta_de_l_eixample-barcelona-i30466000006886.htm?pag=61&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

El Barnapartments Pau Clarís es un piso de 45m2, recién reformado, ubicado en el distrito del Eixample de Barcelona, ??uno de los más bonitos y auténticos de la capital catalana. Esta zona es muy conocida y apreciada por los barceloneses y los turistas en general, ya que es un barrio de toda la vida, donde encontrarás absolutamente de todo y podrás vivir una experiencia inolvidable sintiéndote como un habitante local de la ciudad. Desde aquí se puede ir andando a los principales atractivos turísticos del centro, como Passeig de Gràcia, Plaça Catalunya o la famosa Rambla. Y si prefieres ir motorizado, siempre tienes alguna parada de metro y autobús cerca que te permitirá desplazarte a cualquier rincón.
El Barnapartments Pau Clarís está ubicado en la 4ª planta de un edificio antiguo típico del barrio y tiene capacidad para 2 personas. Tiene un dormitorio con cama de matrimonio, amplio salón con sofá cama doble, cocina totalmente equipada y baño con ducha. También cuenta con TV de pantalla plana, Wi-Fi, lavadora / secadora, secador de pelo, balcón, aire acondicionado y calefacción, plancha y tabla de planchar. El edificio dispone de ascensor.
El apartamento perfecto para una visita con total libertad en Barcelona.

Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,2.714 €,2 habitaciones,2 Baños,,Superficie 70 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3976421","VGPSLon\"":2.1703724",https://www.habitaclia.com/alquiler-apartamento-luminoso_dreta_de_l_eixample-barcelona-i30466000005202.htm?pag=61&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Maravilloso apartamento de 70 metros cuadrados, distribuídos en 2 habitaciones, salón y dos cuatros de baño.

Todas las estancias están completamente equipadas. El salón cuenta con un amplio ventanal, que le otorga mucha luminosidad. En el mismo espacio encontramos dos sofás y una mesa de comedor.

La cocina está equipada con todo lo necesario para una larga estancia.

Los dormitorios tienen, uno de ellos cama de matrimonio y el otro dos camas individuales.

* El apartamento, al tener su sede en Barcelona y cumplir con la normativa local, sólo se puede alquilar por un mínimo de 32 noches.

Por último, los cuartos de baño cuentan ambos con ducha e inodoro.

Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,990 €,2 habitaciones,1 Baño,,Superficie 74 m,Año construcción 1900,Planta número 2,,Trastero ,,Calefacción ,,Sin aire acondicionado,Ascensor ,"VGPSLat\"":41.3995081","VGPSLon\"":2.1718545",https://www.habitaclia.com/alquiler-apartamento-dreta_de_l_eixample-barcelona-i35806004115089.htm?pag=61&f=&from=list&lo=55," Hermoso piso de 2 habitaciones dobles (ambas con cama de matrimonio más armario y mesa de trabajo), una cocina compartida con el salón en el mismo ambiente, ideal parejas o para amigos que quieran compartir piso y deseen tener su espacio. Ademas de ello, cuenta con un precioso comedor, el cual es una galería con vistas a patio de manzana. El piso es un acogedor y esta totalmente equipado y listo para entrar a vivir. Ascensor con acceso directo al piso (sin pasar por el rellano de la escalera). Alquiler mínimo un año. Ven a hacer una visita, no te lo pierdas! English & Russian are also spoken. Importante: los interesados deben ser solventes (y con ingresos fijos demostrables) o avalistas de probada solvencia. Condiciones para iniciar el contrato: 1 mes de fianza + 1 mes de depósito de acuerdo al art. 36 de la LAU + 1 meses por adelantado + Honorarios de agencia. Este inmueble forma parte de la cartera de inmuebles de Inmobiliaria CS. Bell pis de 2 habitacions dobles (dues amb llit de matrimoni més armari i taula de treball), una cuina compartida amb el saló en el mateix ambient, ideal parelles o per a amics que vulguin compartir pis i desitgin tenir el seu espai. A més d´això, compta amb un preciós menjador, el qual és una galeria amb vistes a pati d´illa. El pis és un acollidor i està totalment equipat i llest per entrar a viure. Ascensor amb accés directe a el pis (sense passar pel replà de l´escala). Lloguer mínim un any. Vine a fer una visita, no t´ho perdis! English & Russian are also spoken. Important: els interessats han de ser solvents (i amb ingressos fixos demostrables) o avaladors de provada solvència. Condicions per iniciar el contracte: 1 mes de fiança + 1 mes de dipòsit d´acord a l´art. 36 de la LAU +1 mesos per avançat + honoraris d´agència. Aquest immoble forma part de la cartera d´immobles de Immobiliària CS."
Dreta de l´Eixample,1.400 €,3 habitaciones,2 Baños,,Superficie 100 m,Año construcción 1998,,,,,Calefacción ,,Aire acondicionado ,Ascensor ,"VGPSLat\"":41.3867220","VGPSLon\"":2.1672550",https://www.habitaclia.com/alquiler-piso-acogedor_amueblado_junto_a_pza_catalunya_dreta_de_l_eixample-barcelona-i8166003782157.htm?pag=61&f=&from=list&lo=55," A pocos metros de  de Plaza Catalunya en un edificio con conserge y  ascensor, en un tercer nivel de altura ,encontramos este piso de 100 metros cuadrados útiles. En la entrada , encontramos los dos dormitorios individuales cada una con con cama escritorio y armario. Un baño completo con bañera separado de las dos habitaciones nos lleva a un grande y luminoso salon exterior con una amplia cocina semiabierta y totalmente equipada.Un dormitorio doble exterior con baño en suite con bañera , completan esta excelente vivienda.
Junto al corazón  de la ciudad, Plaza Catalunya  con sus tiendas supermercados y servicios a pocos pasos."
Dreta de l´Eixample,1.350 €,3 habitaciones,1 Baño,1 Aseo,Superficie 96 m,,,,,,Calefacción ,,,Ascensor ,"VGPSLat\"":41.3984113","VGPSLon\"":2.1731710",https://www.habitaclia.com/alquiler-piso-espectacular_apartamento_amueblado_y_equipado_en_el_corazon_del_dreta_de_l_eixample-barcelona-i27758000000142.htm?pag=61&f=&from=list&lo=55," Apartamento de alquiler temporal (32 días a 11 meses) Disponible a partir del 03 de julio de 2021. Se trata de un amplio inmueble de unos 96m2 perfectamente distribuidos. El apartamento está reformado con mucho gusto y estilo.   La zona de día consta de un luminoso salón comedor con salida a un coqueto balcón en el que podrás disfrutar del magnífico clima de la ciudad. En un costado, al lado de la ventana con mucha luz natural, hay un práctico escritorio, perfecto para estudiar o trabajar. La cocina está totalmente reformada y cuenta con todo el menaje y electrodomésticos de alta tecnología. La zona de noche está constituida por 2 cómodas habitaciones dobles con armarios y una habitación individual. Las habitaciones comparten un baño completo con ducha y un lavado. El inmueble está dotado de calefacción a gas y de ascensor. Aún conserva sus preciosos suelos de mosaico originales. Además tiene wifi incluido en el precio del alquiler. La ubicación es perfecta. Se encuentra en pleno corazón del barrio Eixample Dreta, a pasos del concurrido Paseo de San Juan y a pocos bloques de la obre maestra de Gaudí, La Sagrada Familia. Esta es una de las zonas más céntricas de Barcelona, rodeado de exclusivos edificios modernistas, fincas regias y restaurantes exclusivos. A pocos bloques del metro Verdaguer."
Dreta de l´Eixample,1.400 €,5 habitaciones,1 Baño,1 Aseo,Superficie 120 m,,,,,,Calefacción ,,,Ascensor ,"VGPSLat\"":41.3988594","VGPSLon\"":2.1657996",https://www.habitaclia.com/alquiler-piso-en_en_dreta_de_l_eixample_calle_de_girona_dreta_de_l_eixample-barcelona-i4735000000004.htm?pag=61&f=&from=list&lo=55," Piso reformado y soleado en finca clásica,  zona de l'eixample, muy bien comunicado, cerca de la parada de metro y de parada de autobuses, a diez minutos de Paseo de Gracia.   Consta de 5 habitaciones,  un  salón comedor, un baño, un aseo, y  amplia cocina."
Dreta de l´Eixample,1.990 €,4 habitaciones,2 Baños,,Superficie 153 m,,Planta número 1,,,,Calefacción ,,,Ascensor ,"VGPSLat\"":41.3988884","VGPSLon\"":2.1678274",https://www.habitaclia.com/alquiler-piso-reformat_dreta_de_l_eixample-barcelona-i586004028425.htm?pag=61&f=&from=list&lo=55," Precioso piso señorial, reformado para estrenar. 153m, amplio salón con bonita galería cubierta a patio de manzana. Cuatro dormitorios, de los cuales dos son dobles. Dos baños completos. Cocina nueva con office. Balcón a calle. Dispone de calefacción, techos altos ornamentados. Situado junto a Passeig Sant Joan y al metro de Verdaguer. Fianzas y gastos de gestión no incluidos en el precio de alquiler Índice de Precios de Agencia del Habitatge: Area Inferior: 10,80€/m2 Area Media: 12,19€/m2 Area Superior: 15,46€/m2."
Dreta de l´Eixample,4.185 €,,1 Baño,,Superficie 70 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3932376","VGPSLon\"":2.1643268",https://www.habitaclia.com/alquiler-apartamento-moderno_dreta_de_l_eixample-barcelona-i30466000006265.htm?pag=57&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Apartamento totalmente reformado, ubicado en una finca regia con conserje, resultado de la obra arquitectónica que Manuel Comas i Thos diseñó en 1905. La antigua entrada para carruajes es considerada una de las más elegantes de la zona. Clasificado como un edificio de estética historicista, la planta baja toma referencias del modernismo, con los arcos de piedra y una majestuosa escalera con alfombra.

El piso consta de salón-comedor con salida a un balcón, cocina americana totalmente equipada y un baño. Ofrece mobiliario de diseño de gran calidad a estrenar.
Cuenta con una habitación doble, dónde podemos encontrar armarios empotrados.
Además, el apartamento dispone de aire acondicionado y calefacción.
Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
Dreta de l´Eixample,1.100 €,3 habitaciones,1 Baño,,Superficie 79 m,,Planta número 4,,,,Sin calefacción,Sin plaza parking,Sin aire acondicionado,Ascensor ,"VGPSLat\"":41.3940725","VGPSLon\"":2.1751995",https://www.habitaclia.com/alquiler-piso-muy_luminoso_en_plaza_tetuan_plaza_tetuan_9_dreta_de_l_eixample-barcelona-i500004115494.htm?pag=62&f=&from=list&lo=55," ATENCION¡ CONTRATO DE CORTA DURACION (11 MESES) Piso muy luminoso en Plaza Tetuan con Gran Via. 3 piso, 4 real 1 habitacion doble, 2 individuales, 1 office ideal para trabajar desde casa Balcones a plaza tetuan. Con ascensor."
Dreta de l´Eixample,2.500 €,,1 Baño,,Superficie 45 m,,,,,,Calefacción ,,Aire acondicionado ,,"VGPSLat\"":41.3962877","VGPSLon\"":2.1685490",https://www.habitaclia.com/alquiler-apartamento-moderno_y_confortable_de_una_habitacion_cerca_del_pa_dreta_de_l_eixample-barcelona-i30466000007500.htm?pag=57&f=&from=list&lo=55," 

Comprueba la disponibilidad y reserva el apartamento online en nuestra página web.

Homelike es una plataforma online de reservas de apartamentos amueblados para estancias cortas o largas. Todas las facturas y los servicios públicos  . Las visitas no están disponibles para la mayoría de las propiedades ya que nuestro proceso de reserva es 100% en línea. Cuando pregunte sobre una propiedad, por favor indique el número de referencia de la propiedad arriba.

Vive como un local en el distrito más elegante de Barcelona cuando alquilas esta lujosa casa de un dormitorio sin esfuerzo, a cuadras del Passeig de Gracia. Con una terraza compartida en la azotea salpicada de sol y una ubicación súper céntrica en Dreta de l'Eixample.

Este es un moderno apartamento de una habitación con espacio para los huéspedes tercero y cuarto si es necesario en un lujoso sofá cama. Completamente renovado con acabados de alta calidad, esto es como sumergirse en su nuevo hogar por primera vez.

Suelos de mármol y baño, muebles modernos y vistas al mercado de La Concepción, construido en 1888 en el centro del distrito del Eixample de Barcelona, entre las calles de Aragó, València, Bruc y Girona.

Comodidades:
- Ascensor (acceso para discapacitados)
- Internet de alta velocidad WiFi
- Intercomunicador de seguridad de cámara
- Baño completo
- Cocina y electrodomésticos
- Cafetera (y el café)
- Servicio de habitaciones disponible
- Ropa de cama y toallas limpias

Los inquilinos utilizan nuestra plataforma para evitar las visitas de apartamentos y reservar el apartamento deseado en cuestión de minutos. Después de solicitar más detalles, le enviaremos las instrucciones de reserva por correo electrónico."
